Neighborhood,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue Category,Rating,geometry,index_right,LAT,LON,Vict Sex,Age Category,Crimes_Commited
Baldwin Hills,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53280,34.0192,-118.3672,F,18-35,3
Baldwin Hills,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53280,34.0192,-118.3672,F,18-35,3
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53280,34.0192,-118.3672,F,18-35,3
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53280,34.0192,-118.3672,F,18-35,3
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53280,34.0192,-118.3672,F,18-35,3
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53280,34.0192,-118.3672,F,18-35,3
Baldwin Hills,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53285,34.0192,-118.3672,X,18-35,1
Baldwin Hills,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53285,34.0192,-118.3672,X,18-35,1
Baldwin Hills,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53285,34.0192,-118.3672,X,18-35,1
Baldwin Hills,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53285,34.0192,-118.3672,X,18-35,1
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53285,34.0192,-118.3672,X,18-35,1
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53285,34.0192,-118.3672,X,18-35,1
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53285,34.0192,-118.3672,X,18-35,1
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53285,34.0192,-118.3672,X,18-35,1
Baldwin Hills,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53283,34.0192,-118.3672,M,35-60,3
Baldwin Hills,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53283,34.0192,-118.3672,M,35-60,3
Baldwin Hills,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53283,34.0192,-118.3672,M,35-60,3
Baldwin Hills,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53283,34.0192,-118.3672,M,35-60,3
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53283,34.0192,-118.3672,M,35-60,3
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53283,34.0192,-118.3672,M,35-60,3
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53283,34.0192,-118.3672,M,35-60,3
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53283,34.0192,-118.3672,M,35-60,3
Baldwin Hills,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53284,34.0192,-118.3672,M,60+,1
Baldwin Hills,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53284,34.0192,-118.3672,M,60+,1
Baldwin Hills,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53284,34.0192,-118.3672,M,60+,1
Baldwin Hills,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53284,34.0192,-118.3672,M,60+,1
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53284,34.0192,-118.3672,M,60+,1
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53284,34.0192,-118.3672,M,60+,1
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53284,34.0192,-118.3672,M,60+,1
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53284,34.0192,-118.3672,M,60+,1
Baldwin Hills,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53281,34.0192,-118.3672,F,35-60,2
Baldwin Hills,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53281,34.0192,-118.3672,F,35-60,2
Baldwin Hills,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53281,34.0192,-118.3672,F,35-60,2
Baldwin Hills,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53281,34.0192,-118.3672,F,35-60,2
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53281,34.0192,-118.3672,F,35-60,2
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53281,34.0192,-118.3672,F,35-60,2
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53281,34.0192,-118.3672,F,35-60,2
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53281,34.0192,-118.3672,F,35-60,2
Baldwin Hills,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53282,34.0192,-118.3672,M,18-35,2
Baldwin Hills,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53282,34.0192,-118.3672,M,18-35,2
Baldwin Hills,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53282,34.0192,-118.3672,M,18-35,2
Baldwin Hills,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53282,34.0192,-118.3672,M,18-35,2
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Target Optical,34.023447,-118.37378,health,4.4,POINT (-118.3666482 34.0193012),53282,34.0192,-118.3672,M,18-35,2
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Dr. Thuy C. Lam,34.0234456,-118.3737783,health,5.0,POINT (-118.3666482 34.0193012),53282,34.0192,-118.3672,M,18-35,2
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3666482 34.0193012),53282,34.0192,-118.3672,M,18-35,2
Baldwin Hills/Crenshaw,34.0193012,-118.3666482,"Michele Bond, MS",34.0187061,-118.3735253,health,5.0,POINT (-118.3666482 34.0193012),53282,34.0192,-118.3672,M,18-35,2
Baldwin Village,34.0150915,-118.3476559,Ralphs,34.02023689999999,-118.3545756,grocery_or_supermarket,4.1,POINT (-118.3476559 34.0150915),50616,34.0149,-118.3479,M,18-35,1
Baldwin Vista,34.0134562,-118.3627367,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3627367 34.0134562),49825,34.0137,-118.3624,M,60+,1
Baldwin Vista,34.0134562,-118.3627367,"Out Here Sexual Health Center, Baldwin Hills",34.0187372,-118.3565957,health,5.0,POINT (-118.3627367 34.0134562),49825,34.0137,-118.3624,M,60+,1
Baldwin Vista,34.0134562,-118.3627367,To Help Everyone - La Brea Health Center,34.0190298,-118.3560254,health,3.1,POINT (-118.3627367 34.0134562),49825,34.0137,-118.3624,M,60+,1
Baldwin Vista,34.0134562,-118.3627367,Kenneth Hahn State Recreation Area,34.012322,-118.3717552,park,4.7,POINT (-118.3627367 34.0134562),49824,34.0137,-118.3624,F,60+,1
Baldwin Vista,34.0134562,-118.3627367,"Out Here Sexual Health Center, Baldwin Hills",34.0187372,-118.3565957,health,5.0,POINT (-118.3627367 34.0134562),49824,34.0137,-118.3624,F,60+,1
Baldwin Vista,34.0134562,-118.3627367,To Help Everyone - La Brea Health Center,34.0190298,-118.3560254,health,3.1,POINT (-118.3627367 34.0134562),49824,34.0137,-118.3624,F,60+,1
Beachwood Canyon,34.118881,-118.3215337,Beachwood Cafe,34.1199814,-118.32127,restaurant,4.6,POINT (-118.3215337 34.118881),124155,34.1186,-118.3215,F,35-60,4
Beachwood Canyon,34.118881,-118.3215337,Bronson Canyon Playground,34.1234168,-118.314735,park,4.7,POINT (-118.3215337 34.118881),124155,34.1186,-118.3215,F,35-60,4
Beachwood Canyon,34.118881,-118.3215337,For actors by actors,34.1199952,-118.3206793,school,,POINT (-118.3215337 34.118881),124155,34.1186,-118.3215,F,35-60,4
Beachwood Canyon,34.118881,-118.3215337,Jamie Sullivan Personal Trainer,34.11399,-118.322729,health,5.0,POINT (-118.3215337 34.118881),124155,34.1186,-118.3215,F,35-60,4
Beachwood Canyon,34.118881,-118.3215337,Beachwood Cafe,34.1199814,-118.32127,restaurant,4.6,POINT (-118.3215337 34.118881),124156,34.1186,-118.3215,F,60+,1
Beachwood Canyon,34.118881,-118.3215337,Bronson Canyon Playground,34.1234168,-118.314735,park,4.7,POINT (-118.3215337 34.118881),124156,34.1186,-118.3215,F,60+,1
Beachwood Canyon,34.118881,-118.3215337,For actors by actors,34.1199952,-118.3206793,school,,POINT (-118.3215337 34.118881),124156,34.1186,-118.3215,F,60+,1
Beachwood Canyon,34.118881,-118.3215337,Jamie Sullivan Personal Trainer,34.11399,-118.322729,health,5.0,POINT (-118.3215337 34.118881),124156,34.1186,-118.3215,F,60+,1
Beachwood Canyon,34.118881,-118.3215337,Beachwood Cafe,34.1199814,-118.32127,restaurant,4.6,POINT (-118.3215337 34.118881),124154,34.1186,-118.3215,F,18-35,4
Beachwood Canyon,34.118881,-118.3215337,Bronson Canyon Playground,34.1234168,-118.314735,park,4.7,POINT (-118.3215337 34.118881),124154,34.1186,-118.3215,F,18-35,4
Beachwood Canyon,34.118881,-118.3215337,For actors by actors,34.1199952,-118.3206793,school,,POINT (-118.3215337 34.118881),124154,34.1186,-118.3215,F,18-35,4
Beachwood Canyon,34.118881,-118.3215337,Jamie Sullivan Personal Trainer,34.11399,-118.322729,health,5.0,POINT (-118.3215337 34.118881),124154,34.1186,-118.3215,F,18-35,4
Beachwood Canyon,34.118881,-118.3215337,Beachwood Cafe,34.1199814,-118.32127,restaurant,4.6,POINT (-118.3215337 34.118881),124158,34.1186,-118.3215,M,35-60,1
Beachwood Canyon,34.118881,-118.3215337,Bronson Canyon Playground,34.1234168,-118.314735,park,4.7,POINT (-118.3215337 34.118881),124158,34.1186,-118.3215,M,35-60,1
Beachwood Canyon,34.118881,-118.3215337,For actors by actors,34.1199952,-118.3206793,school,,POINT (-118.3215337 34.118881),124158,34.1186,-118.3215,M,35-60,1
Beachwood Canyon,34.118881,-118.3215337,Jamie Sullivan Personal Trainer,34.11399,-118.322729,health,5.0,POINT (-118.3215337 34.118881),124158,34.1186,-118.3215,M,35-60,1
Beachwood Canyon,34.118881,-118.3215337,Beachwood Cafe,34.1199814,-118.32127,restaurant,4.6,POINT (-118.3215337 34.118881),124157,34.1186,-118.3215,M,18-35,1
Beachwood Canyon,34.118881,-118.3215337,Bronson Canyon Playground,34.1234168,-118.314735,park,4.7,POINT (-118.3215337 34.118881),124157,34.1186,-118.3215,M,18-35,1
Beachwood Canyon,34.118881,-118.3215337,For actors by actors,34.1199952,-118.3206793,school,,POINT (-118.3215337 34.118881),124157,34.1186,-118.3215,M,18-35,1
Beachwood Canyon,34.118881,-118.3215337,Jamie Sullivan Personal Trainer,34.11399,-118.322729,health,5.0,POINT (-118.3215337 34.118881),124157,34.1186,-118.3215,M,18-35,1
"Bel Air, Bel-Air or Bel Air Estates",34.0811397,-118.4358093,Harvard-Westlake School,34.0876693,-118.4338455,school,4.5,POINT (-118.4358093 34.0811397),106967,34.0808,-118.4354,F,35-60,1
"Bel Air, Bel-Air or Bel Air Estates",34.0811397,-118.4358093,Williams Psychological Services,34.07956679999999,-118.4264417,health,1.0,POINT (-118.4358093 34.0811397),106967,34.0808,-118.4354,F,35-60,1
Benedict Canyon,34.0939284,-118.4324553,Harvard-Westlake School,34.0876693,-118.4338455,school,4.5,POINT (-118.4324553 34.0939284),113430,34.0938,-118.4339,F,60+,1
Benedict Canyon,34.0939284,-118.4324553,Harvard-Westlake School,34.0876693,-118.4338455,school,4.5,POINT (-118.4324553 34.0939284),113431,34.0938,-118.4339,M,35-60,1
Beverly Crest,34.1012952,-118.4162542,Franklin Canyon -Hastain Trailhead,34.10609890000001,-118.4151585,park,4.6,POINT (-118.4162542 34.1012952),117341,34.1015,-118.4166,M,60+,1
Beverly Crest,34.1012952,-118.4162542,"Vera L. Dunn, PhD",34.0949669,-118.4210476,health,,POINT (-118.4162542 34.1012952),117341,34.1015,-118.4166,M,60+,1
Beverly Crest,34.1012952,-118.4162542,90210 Recovery | Luxury Drug & Alcohol Rehab,34.1034397,-118.4206475,health,4.9,POINT (-118.4162542 34.1012952),117341,34.1015,-118.4166,M,60+,1
Beverly Crest,34.1012952,-118.4162542,Franklin Canyon -Hastain Trailhead,34.10609890000001,-118.4151585,park,4.6,POINT (-118.4162542 34.1012952),117340,34.1015,-118.4166,M,35-60,1
Beverly Crest,34.1012952,-118.4162542,"Vera L. Dunn, PhD",34.0949669,-118.4210476,health,,POINT (-118.4162542 34.1012952),117340,34.1015,-118.4166,M,35-60,1
Beverly Crest,34.1012952,-118.4162542,90210 Recovery | Luxury Drug & Alcohol Rehab,34.1034397,-118.4206475,health,4.9,POINT (-118.4162542 34.1012952),117340,34.1015,-118.4166,M,35-60,1
Beverly Glen,34.1077162,-118.442596,InsightLA Meditation,34.10875319999999,-118.4392074,health,4.7,POINT (-118.442596 34.1077162),120991,34.1088,-118.4442,F,18-35,1
Beverly Glen,34.1077162,-118.442596,Creative Kids Education Foundation,34.1101859,-118.4474575,school,,POINT (-118.442596 34.1077162),120991,34.1088,-118.4442,F,18-35,1
Beverly Glen,34.1077162,-118.442596,Healing 4 Soul,34.1014793,-118.44491,health,5.0,POINT (-118.442596 34.1077162),120991,34.1088,-118.4442,F,18-35,1
Beverly Glen,34.1077162,-118.442596,High Vibration SkinCare,34.110398,-118.4466557,health,5.0,POINT (-118.442596 34.1077162),120991,34.1088,-118.4442,F,18-35,1
Beverly Grove,34.0734732,-118.3765717,Lawry's The Prime Rib,34.067699,-118.3760752,bar,4.6,POINT (-118.3765717 34.0734732),102696,34.0735,-118.3765,M,18-35,1
Beverly Grove,34.0734732,-118.3765717,The Stinking Rose,34.0667417,-118.3766291,restaurant,4.5,POINT (-118.3765717 34.0734732),102696,34.0735,-118.3765,M,18-35,1
Beverly Grove,34.0734732,-118.3765717,Toast Bakery Cafe,34.0726854,-118.3688385,restaurant,4.4,POINT (-118.3765717 34.0734732),102696,34.0735,-118.3765,M,18-35,1
Beverly Grove,34.0734732,-118.3765717,Cedars Sinai Medical Group,34.0739469,-118.3804951,health,4.0,POINT (-118.3765717 34.0734732),102696,34.0735,-118.3765,M,18-35,1
Beverly Grove,34.0734732,-118.3765717,Cedars-Sinai Samuel Oschin Comprehensive Cancer Institute,34.0746919,-118.3789723,health,4.3,POINT (-118.3765717 34.0734732),102696,34.0735,-118.3765,M,18-35,1
Beverly Grove,34.0734732,-118.3765717,Fogo de Chão Brazilian Steakhouse,34.0686408,-118.3766042,restaurant,4.5,POINT (-118.3765717 34.0734732),102696,34.0735,-118.3765,M,18-35,1
Beverly Grove,34.0734732,-118.3765717,Lawry's The Prime Rib,34.067699,-118.3760752,bar,4.6,POINT (-118.3765717 34.0734732),102697,34.0735,-118.3765,M,35-60,1
Beverly Grove,34.0734732,-118.3765717,The Stinking Rose,34.0667417,-118.3766291,restaurant,4.5,POINT (-118.3765717 34.0734732),102697,34.0735,-118.3765,M,35-60,1
Beverly Grove,34.0734732,-118.3765717,Toast Bakery Cafe,34.0726854,-118.3688385,restaurant,4.4,POINT (-118.3765717 34.0734732),102697,34.0735,-118.3765,M,35-60,1
Beverly Grove,34.0734732,-118.3765717,Cedars Sinai Medical Group,34.0739469,-118.3804951,health,4.0,POINT (-118.3765717 34.0734732),102697,34.0735,-118.3765,M,35-60,1
Beverly Grove,34.0734732,-118.3765717,Cedars-Sinai Samuel Oschin Comprehensive Cancer Institute,34.0746919,-118.3789723,health,4.3,POINT (-118.3765717 34.0734732),102697,34.0735,-118.3765,M,35-60,1
Beverly Grove,34.0734732,-118.3765717,Fogo de Chão Brazilian Steakhouse,34.0686408,-118.3766042,restaurant,4.5,POINT (-118.3765717 34.0734732),102697,34.0735,-118.3765,M,35-60,1
Beverly Hills Post Office,34.0736204,-118.4003563,The Penthouse at Mastro's,34.06880939999999,-118.3988906,restaurant,4.4,POINT (-118.4003563 34.0736204),102766,34.0736,-118.3897,M,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,Crustacean Beverly Hills,34.0690168,-118.406069,restaurant,4.4,POINT (-118.4003563 34.0736204),102766,34.0736,-118.3897,M,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,CUT by Wolfgang Puck,34.0669075,-118.401146,bar,4.3,POINT (-118.4003563 34.0736204),102766,34.0736,-118.3897,M,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,Spago,34.06764679999999,-118.3975718,restaurant,4.5,POINT (-118.4003563 34.0736204),102766,34.0736,-118.3897,M,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,Il Fornaio Beverly Hills,34.0685256,-118.4008381,restaurant,4.3,POINT (-118.4003563 34.0736204),102766,34.0736,-118.3897,M,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,The Farm of Beverly Hills,34.0706078,-118.4029114,restaurant,4.2,POINT (-118.4003563 34.0736204),102766,34.0736,-118.3897,M,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,The Penthouse at Mastro's,34.06880939999999,-118.3988906,restaurant,4.4,POINT (-118.4003563 34.0736204),102767,34.0736,-118.3897,M,35-60,4
Beverly Hills Post Office,34.0736204,-118.4003563,Crustacean Beverly Hills,34.0690168,-118.406069,restaurant,4.4,POINT (-118.4003563 34.0736204),102767,34.0736,-118.3897,M,35-60,4
Beverly Hills Post Office,34.0736204,-118.4003563,CUT by Wolfgang Puck,34.0669075,-118.401146,bar,4.3,POINT (-118.4003563 34.0736204),102767,34.0736,-118.3897,M,35-60,4
Beverly Hills Post Office,34.0736204,-118.4003563,Spago,34.06764679999999,-118.3975718,restaurant,4.5,POINT (-118.4003563 34.0736204),102767,34.0736,-118.3897,M,35-60,4
Beverly Hills Post Office,34.0736204,-118.4003563,Il Fornaio Beverly Hills,34.0685256,-118.4008381,restaurant,4.3,POINT (-118.4003563 34.0736204),102767,34.0736,-118.3897,M,35-60,4
Beverly Hills Post Office,34.0736204,-118.4003563,The Farm of Beverly Hills,34.0706078,-118.4029114,restaurant,4.2,POINT (-118.4003563 34.0736204),102767,34.0736,-118.3897,M,35-60,4
Beverly Hills Post Office,34.0736204,-118.4003563,The Penthouse at Mastro's,34.06880939999999,-118.3988906,restaurant,4.4,POINT (-118.4003563 34.0736204),102764,34.0736,-118.3897,F,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,Crustacean Beverly Hills,34.0690168,-118.406069,restaurant,4.4,POINT (-118.4003563 34.0736204),102764,34.0736,-118.3897,F,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,CUT by Wolfgang Puck,34.0669075,-118.401146,bar,4.3,POINT (-118.4003563 34.0736204),102764,34.0736,-118.3897,F,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,Spago,34.06764679999999,-118.3975718,restaurant,4.5,POINT (-118.4003563 34.0736204),102764,34.0736,-118.3897,F,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,Il Fornaio Beverly Hills,34.0685256,-118.4008381,restaurant,4.3,POINT (-118.4003563 34.0736204),102764,34.0736,-118.3897,F,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,The Farm of Beverly Hills,34.0706078,-118.4029114,restaurant,4.2,POINT (-118.4003563 34.0736204),102764,34.0736,-118.3897,F,18-35,5
Beverly Hills Post Office,34.0736204,-118.4003563,The Penthouse at Mastro's,34.06880939999999,-118.3988906,restaurant,4.4,POINT (-118.4003563 34.0736204),102765,34.0736,-118.3897,F,35-60,4
Beverly Hills Post Office,34.0736204,-118.4003563,Crustacean Beverly Hills,34.0690168,-118.406069,restaurant,4.4,POINT (-118.4003563 34.0736204),102765,34.0736,-118.3897,F,35-60,4
Beverly Hills Post Office,34.0736204,-118.4003563,CUT by Wolfgang Puck,34.0669075,-118.401146,bar,4.3,POINT (-118.4003563 34.0736204),102765,34.0736,-118.3897,F,35-60,4
